tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated
1336738084822667265,"  Okay buddys, buddy civil war is over but whosfan being rigged towards gfriend isn’t. Keep on spamming them and using th…",0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084822659074,"What do you mean, I ""like"" and """" this account frequently? What are you trying to say? ",0,0,Twitter Web App,2020-12-09 18:22:49
1336738084822638595," I don’t know how to tell you this but I am, love. Look no further. ",0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084822593539,  Glennon last 2 games: 19/14 (CLE/MIN)Hurts in less than 1 half: 11 (GB)Who we playing this week ,0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084822470656,"  A French EU Masters champion making his LEC debut.Welcome to the fam,  ",3,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084818444288, 2 things you definitely don't have.    ,0,0,Twitter for Android,2020-12-09 18:22:49
1336738084818399232,  This would be my suggestion: Seldom has a decision been better or more correct than this:PERSON OF THE YEAR: The m…,6,0,Twitter for Android,2020-12-09 18:22:49
1336738084814282753, Damn they are eating away at our democracy like a roach on a chip crumb when the lights go out!!!!!This… ,162,0,Twitter for Android,2020-12-09 18:22:49
1336738084814278656,  Ha! I really need to get rid my trauma on dragging love triangle. So light fun jdorama is the answer ,0,0,Twitter for Android,2020-12-09 18:22:49
1336738084814249990,  Would you like to  a  mixing bowl for you and a friend?To enter this amazing giveaway just let us kno…,2,0,Twitter Web App,2020-12-09 18:22:49
1336738084805898242,  Harry Maguire Post Lockdown Highlights£80 Million Great British Pounds... ,0,0,Twitter for Android,2020-12-09 18:22:49
1336738084805898241,Me to 5th graders: Who’s absent today?5th graders: *student name* isn’t coming back until after Christmas break.… ,288,0,Twitter for Android,2020-12-09 18:22:49
1336738084805873666,"  It is, but spread over 40k endpoints. Our customers are always surprised when they first s… ",0,0,Twitter for iPad,2020-12-09 18:22:49
1336738084805808131,"  When you forgive,you will heal but when you hold grudges,you'll forever be hurt ..",0,0,Twitter for iPhone,2020-12-09 18:22:49
1336738084801671169,    When a thug is killed they must drag him behind a bakkie and go throw him at him families gate...th…,0,1,Twitter for iPhone,2020-12-09 18:22:49
1336738084793311240, UGH FINE BUT I BET UR PRETTIER HUN,649720,0,Twitter for Android,2020-12-09 18:22:49
1336738084793294849,  Oh noes! London is edging ahead! Come on        - do you…,0,0,Twitter for Android,2020-12-09 18:22:49
1336738084793225221,New post: HEREISTITLE ,0,0,Twitter for iPhone,2020-12-09 18:22:49
